,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4177,02WKGxS1NX7eJTgW1seICP,Vanessa Mai,METAMORPHOSE,Bitte Geh Nicht,38,131426,True,0.706,0.73,0,-5.681,1,0.052,0.662,1.93e-05,0.293,0.493,93.034,4,german
4178,1NzZWhNIP9DIX4yy0K7l5m,Friedrich von Flotow;Luciano Pavarotti;New Philharmonia Orchestra;Richard Bonynge,The World's Best Loved Tenor Arias,"Martha: ""M'appari""",23,204706,False,0.222,0.195,5,-13.631,1,0.0368,0.982,0.000169,0.0945,0.11,89.332,4,opera
4179,0aK3Xgv9CRa9T62PXLG3fX,BOØWY,JUST A HERO,DANCING IN THE PLEASURE LAND,33,271626,False,0.634,0.975,6,-5.433,0,0.057,0.0081,0.0764,0.21,0.77,140.299,4,j-rock
4180,0H4v7LA7Yvw6uRe4BbeOsp,Håkan Hellström,Illusioner,Sjung högre,35,263839,False,0.225,0.276,5,-9.724,1,0.0302,0.871,0.325,0.177,0.107,79.704,3,goth
4181,3y8vOmrtJpdyQ3PkaHQRKm,Matanza,Odiosa Natureza Humana,Remédios Demais,43,144266,False,0.359,0.991,2,-3.688,1,0.121,0.000762,2.23e-05,0.0837,0.433,181.231,4,brazil
4182,3xPq3bLYR6GOR1L1y9WEmi,Ten City,Judgement,That's The Way Love Is,17,247000,False,0.678,0.937,7,-5.56,1,0.0432,0.187,0.000159,0.13,0.96,120.002,4,chicago-house
4183,2T7qCmVQfFrh0ihKjprF45,Starsailor,Alternative Rock Mixtape,Four to the Floor,2,230960,False,0.53,0.782,1,-6.872,0,0.0259,0.0265,0.000187,0.0688,0.719,93.106,4,piano
4184,215VIsT7adhjPuUtJkZdXl,Accept,Symphonic Terror (Live at Wacken 2017),Shadow Soldiers - Live in Wacken 2017,20,360120,False,0.486,0.918,1,-6.207,0,0.0415,0.0144,0.00353,0.798,0.431,108.012,4,heavy-metal
4185,7GDpzsyHLv6NVJ9tC528qz,Aux 88,AUX 88,Clones,7,357409,False,0.444,0.799,7,-10.938,1,0.0722,4.11e-05,0.695,0.0235,0.197,179.792,5,detroit-techno
4186,48VzfSDNpxIfWohA9bZgfo,Gary Chaw,SUPERMAN,背叛,54,321629,False,0.368,0.449,11,-7.049,1,0.0298,0.729,0.0,0.132,0.273,133.974,4,mandopop
4187,1ycasxRQuWKCs0LpIBNcw7,Kevin Roldan;Bryant Myers;Lyanno,Noche de Halloween Latino,Hasta Abajo,1,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin
4188,5w0fXkSXtTY4kDKzandhkJ,Pee Wee Gaskins;agrikulture,Salute To 90's,Terbaik Untukmu,40,290454,False,0.411,0.924,7,-2.292,1,0.0445,0.00463,0.000306,0.296,0.275,176.154,4,punk
4189,45s4AQmANhxHbIF9S0900V,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 15, Pantalon et Colombine (Live in Japan, 2022)",0,56360,False,0.295,0.195,5,-22.43,0,0.0457,0.994,0.916,0.205,0.496,131.893,5,classical
4190,7KVQff4bIdHI6X6DX11H4J,Blake Rules;Netherfriends,Kids Trap 3,Wash Your Hands,17,147200,False,0.778,0.4,8,-10.231,0,0.158,0.228,0.0,0.338,0.624,75.032,4,kids
4191,572GakOVkoIZvOGXcgofFO,Feid,Esto me suena a Farra,Feliz Cumpleaños Ferxxo,2,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,latin
4192,3uRrymHwcED49Q4fAnJJgD,Lizzo;DaBaby,Energy Hip Hop,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
4193,7nRRTaHqiagZHYOHDOlZlF,Jasmine Cephas-Jones;Le'Asha,Blue Bird,Gone Girl,23,202040,True,0.673,0.613,7,-6.865,1,0.047,0.0054,0.0104,0.0751,0.372,130.033,4,show-tunes
4194,5jo7iW8CAGWWTrImvn8Ynh,Wu Bai,秋日思念絮語,深秋的祝褔,0,297746,False,0.556,0.448,2,-9.131,0,0.0314,0.884,0.276,0.126,0.338,80.754,4,mandopop
4195,71QO17vemzJdZ4LjIxgQoX,Duke Dumont,Del gusto de hermanos,Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,house
4196,24KWR3ATrrVO7oRju8ww2i,Far East Movement;Cover Drive,Almorzando solo,Turn Up The Love,0,196466,False,0.75,0.877,1,-4.203,1,0.121,0.132,0.0,0.268,0.662,123.87,4,edm
4197,0IgDxg8KOtsM8x3y09L9oB,Unha Pintada,Se Livra Dele,Se Livra Dele,41,193777,False,0.782,0.724,0,-5.521,1,0.0472,0.6,0.0,0.101,0.659,134.996,4,forro
4198,5T9xdLt54vDIPCBCtrK358,Carlos Gardel,Celebridades,Volver,26,170533,False,0.504,0.308,1,-8.062,0,0.0739,0.978,3.73e-05,0.264,0.582,60.048,4,tango
4199,5tRnzF4v2KL72QQdCjopyt,Phantogram;xxtristanxo;Slowed Radio;Future Islands,Black Out Days [Future Islands Remix (Slowed)],Black Out Days - Future Islands Remix (Slowed),66,214394,False,0.535,0.402,9,-10.884,1,0.031,0.000748,0.734,0.0812,0.0862,142.847,4,indie
4200,7GNRUsU3M4XNDDB9xle5Dz,PSY;SUGA,PSY 9th,That That (prod. & feat. SUGA of BTS),81,174646,False,0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,0.906,129.969,4,hip-hop
4201,6uW03WHG3qv2FzxPIW6SUP,Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Roz Ryan;Disney,Hercules (Original Motion Picture Soundtrack),The Gospel Truth I / Main Titles - Hercules,61,145640,False,0.5,0.565,11,-10.528,1,0.145,0.25,0.000147,0.145,0.466,158.072,4,disney
4202,51bylzFSkrMp9kwmMtzN2X,Herman's Hermits,Herman's Hermits,The End of the World - 1997 Remaster,41,180226,False,0.429,0.257,5,-10.906,1,0.028,0.864,0.00154,0.0878,0.382,90.004,3,rockabilly
4203,7LXl6yUAXJL33Z7ZJts986,Il Divo,Ancora,All By Myself,26,232693,False,0.345,0.4,2,-7.701,0,0.0317,0.523,8.63e-05,0.103,0.0376,115.631,4,opera
4204,5I8DslpztOwOpwERbGGDTC,Camisa de Vênus,Batalhões de Estranhos,Eu Não Matei Joana d'Arc,47,225533,False,0.399,0.75,2,-11.185,1,0.118,0.00481,0.000483,0.0748,0.745,197.679,4,r-n-b
4205,1tuAr9yRejguil8EMa0QQa,Oscar D'León,Big Band Classics,"New York, New York",27,197320,False,0.465,0.48,3,-6.573,1,0.033,0.608,0.0,0.301,0.584,112.142,4,salsa
4206,4dmdNjwLHAWB0uWI1E0hqf,Hot Chocolate,80's,It Started with a Kiss,0,242013,False,0.811,0.527,0,-13.463,0,0.0986,0.238,0.000424,0.338,0.684,112.375,4,disco
4207,0RGoOj4wRgrldTUEzygt5k,DJ Zinc;Chris Lorenzo,Gammy Elbow (VIP Mix),Gammy Elbow - VIP Mix,21,191296,False,0.924,0.893,7,-2.567,1,0.191,0.0166,0.859,0.0907,0.613,129.999,4,j-dance
4208,49z2kxEp9AzpDY66YuD1jJ,Gentle Bones,Smile For Me,Smile For Me,51,166415,False,0.665,0.645,7,-6.056,1,0.0673,0.144,0.0,0.165,0.254,106.016,4,chill
4209,5g3ZD7PmrEQlQZKDW91yGG,The Bangles,Everything,Eternal Flame,64,235666,False,0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,3,synth-pop
4210,6MNY72T605kPIOH3hnioxu,Aimer,Penny Rain,Ref:rain,60,289986,False,0.472,0.672,7,-4.297,1,0.0287,0.0343,0.0,0.0936,0.313,77.982,4,j-pop
4211,2aEkwMP0T1qaAo1qLoI9gl,Juno Mak,念念不忘,念念不忘,43,271353,False,0.431,0.687,0,-6.252,1,0.0493,0.586,0.0,0.3,0.351,141.811,4,cantopop
4212,4OQ4Ua0SulicmSHpgBXCvs,Mirta da Silva,Oceá,Oceá,49,158974,False,0.346,0.0431,10,-29.328,1,0.0387,0.994,0.951,0.109,0.326,138.532,3,piano
4213,0zMvwJ23O7vsBTXxrMpwo0,Mini Pop Kids,Mini Pop Kids 3,You Spin Me Round (Like a Record),8,216440,False,0.754,0.928,4,-3.021,1,0.0458,0.00173,0.00151,0.039,0.671,127.959,4,kids
4214,3WtdWGFcbmVi2uKMcT4KZ2,Detonautas Roque Clube,Detonautas Acústico,Outro Lugar,54,236973,False,0.616,0.833,2,-7.932,1,0.0323,0.0392,9.77e-05,0.801,0.553,104.043,4,mpb
4215,03EnOL1O9EKi9CFNmPyrCm,Bryan Adams,Anthology,Please Forgive Me,68,355640,False,0.555,0.46,9,-7.032,1,0.0277,0.497,0.0,0.103,0.146,67.027,3,songwriter
4216,38Qvhp5yjj5uizSxVdcucY,Prateek Kuhad,In Tokens & Charms (Deluxe Edition),Go,35,231958,False,0.449,0.261,9,-11.057,1,0.0324,0.626,0.0,0.101,0.218,84.138,4,songwriter
4217,5HmqzCeCdZFF20jqI6p73T,Modern Guns;Ijal Bulb,We Are Strangers After All,No Chance to Bloom,37,171213,False,0.246,0.995,1,-2.699,0,0.267,0.00062,0.168,0.476,0.162,139.697,3,emo
4218,44iP5ZxeA8Z8rQ8dBtxG4b,Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 9 - 1968-1972",What Am I Gonna Do,11,155746,False,0.522,0.281,0,-15.195,1,0.027,0.902,0.00333,0.109,0.554,97.444,4,honky-tonk
4219,16DhvbuyvJob4Q9GHNYu2n,Puddle Of Mudd,Come Clean,She Hates Me,72,216760,True,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,4,grunge
4220,7pJH3YXNRUvq0ctKirL13A,Kary Ng,My January (Deluxe Version),人非草木,48,267586,False,0.549,0.468,0,-7.895,1,0.0289,0.596,0.0,0.127,0.415,118.018,4,cantopop
4221,5AOS3sZzMVmhJDgV8PjOoR,Los Tecolines,Peerless 80 Aniversario - 24 Exitos Vol. 1,Ya no te quiero,26,144040,False,0.729,0.446,0,-11.727,1,0.034,0.974,0.000702,0.173,0.91,112.476,4,guitar
4222,47mlmMUesrgqCzSdTz6DXF,Stephen Zechariah,Sagiyae,Sagiyae,58,184500,False,0.496,0.549,4,-8.067,0,0.0286,0.128,0.00226,0.237,0.372,80.03,4,hip-hop
4223,7EM8x02pL7RZAyG4ZbeVdC,Triac,Always Meant to Hurt You,Child Thief,13,88392,False,0.167,0.837,5,-9.142,1,0.0879,1.35e-06,0.83,0.155,0.126,113.403,4,grindcore
4224,3zUURFfzGTcmqPNRpMaXgR,Mini Pop Kids,Mini Pop Kids 9,Payphone,10,234600,False,0.691,0.587,11,-4.379,1,0.0297,0.0885,0.0,0.372,0.275,110.029,4,kids
4225,1lZi0ulnmx8lbFucUpMhnF,Sigma;Labrinth,Collide (Original Motion Picture Soundtrack),Higher,19,181026,False,0.361,0.838,11,-4.416,0,0.0756,0.011,0.0,0.164,0.532,84.753,4,drum-and-bass
4226,4hNMTaMMztc30ZgaQEdzhE,Grupo Sensação,Pra Gente Se Encontrar de Novo,Preciso Desse Mel,51,233351,False,0.634,0.563,7,-10.164,1,0.0504,0.21,0.0,0.15,0.676,145.212,4,samba
4227,4nubm71kpigJmoDqB2qoCo,Kids TV 123,Educational Songs 1,The Animal Sounds Song (Edited Version),37,147306,False,0.549,0.269,0,-11.071,1,0.0959,0.829,0.0,0.133,0.538,162.918,4,children
4228,50RxCp8dmcpd5P66b95u68,Mari Borges;Sarah Beatriz,Outro Na Fornalha (Another In The Fire) [Ao Vivo],Outro Na Fornalha (Another In The Fire) - Ao Vivo,50,269840,False,0.557,0.758,7,-6.165,1,0.0414,0.324,3.34e-06,0.0838,0.192,129.924,4,brazil
4229,3gnUhfve9KfjrBca9s1weI,La Quinta Estacion,Éxitos del Pop en Español de los Años 2000,Me Muero,0,190613,False,0.423,0.723,5,-3.741,1,0.036,0.14,0.0,0.236,0.623,170.022,4,latin
4230,33oQaDZex8PFThfgpCpOdH,Autograf;Tiina,Love Runs Deep,Love Runs Deep,60,166004,False,0.815,0.705,11,-4.934,0,0.135,0.0294,1.62e-06,0.173,0.516,123.981,4,deep-house
4231,1XjrpDJARnUJtL1wRUQMbI,Glen Campbell,Fiesta temática 60s,Christmas Is For Children,0,199200,False,0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,folk
4232,2MVpsdNyF4sBUFZ3LuP592,Miss Sangria,Floweristic,Playful,34,117000,False,0.633,0.498,9,-9.812,1,0.0311,0.535,0.768,0.153,0.233,80.035,4,study
4233,2rZ113Rwo5iwIA2orRpDKI,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),ファンキー・モンキー・ベイビー - Live at 横浜スタジアム'95 - Remastered 2022,40,144080,False,0.573,0.961,4,-5.012,1,0.0639,0.0175,4.17e-05,0.945,0.773,136.193,4,rockabilly
4234,3FQn5MgSHzxEIPglrsLjHk,Brett Eldredge,Christmas Music - Holiday Hits,A Holly Jolly Christmas,0,142840,False,0.681,0.474,7,-8.623,0,0.0423,0.621,1.24e-06,0.137,0.7,71.957,4,country
4235,3Seicc46xmtzCEz6jjyOqw,George Winston,Night,Making A Way,28,108093,False,0.572,0.00282,2,-22.044,0,0.152,0.994,0.544,0.103,0.607,130.71,4,new-age
4236,7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,hip-hop
4237,3nUHbzarc3T956rAvVaN7w,Michael Nyman;Ahn Trio,Stress Free Music,The Heart Asks Pleasure First,0,187426,False,0.216,0.172,9,-21.399,0,0.0456,0.989,0.819,0.0949,0.0997,168.501,3,ambient
4238,4kBGkavj8GDtDF7KD5Z3SD,Mungo's Hi Fi;Benjammin,Mexican Bean Riddim,Mexican Bean,24,248156,False,0.826,0.49,4,-10.134,0,0.221,0.00929,0.0146,0.0904,0.48,155.002,4,dub
4239,2ZWdUSlnSgHv2pxqMieKWM,Roman Messer;Christina Novelli,Frozen (Full Fire Mix),Frozen - Full Fire Mix,51,266086,False,0.544,0.996,9,-2.994,0,0.194,0.00288,0.115,0.187,0.0708,138.01,4,trance
4240,0xmj64EuXxYxGXbpP8M18X,The Smith Street Band,Don't Waste Your Anger,God Is Dead,33,257767,False,0.179,0.407,2,-7.503,1,0.0355,0.113,0.000143,0.32,0.0696,52.435,4,emo
4241,7xLfz26gfcOPIe93h6Lxa6,Nikhil Swaroop,Nayab,Nayab,32,253344,False,0.601,0.128,8,-14.431,1,0.0429,0.902,0.000129,0.099,0.388,142.761,3,songwriter
4242,0oNLjFbKhIKF5muPOgwWaA,Exhumed,Slaughtercult,This Axe Was Made to Grind,12,143733,False,0.173,0.979,7,-3.842,1,0.157,1.4e-06,0.943,0.162,0.0639,119.346,4,grindcore
4243,1vYK7vui1sE6cuIsxJnppQ,George Jones,Done Gone,Hearts in My Dreams,11,153333,False,0.385,0.416,5,-7.789,1,0.0296,0.876,0.00233,0.21,0.652,115.362,3,honky-tonk
4244,4qDSaWPRtxqc6fsxL4qn7C,Wohnout,Našim klientům,Hledáme zpěváka,38,251280,False,0.614,0.891,6,-5.98,0,0.0522,0.0392,0.0,0.088,0.329,104.012,4,punk
4245,0v55XuHDYNj4ELPzpRnNo0,Inhaler,Falling In,Fade Into You,53,315491,False,0.468,0.362,9,-10.704,1,0.0262,0.29,0.00529,0.128,0.257,140.031,3,dub
4246,3TVUW7bJJWDOonkVCZxfLV,Beendo Z,L'Élu,Pas bête,76,143525,True,0.734,0.532,7,-9.038,0,0.102,0.361,0.0,0.105,0.491,138.043,4,french
4247,6yQr60DuL8l2pFGyOkLIAi,Ole Ole,Los Caballeros Las Prefieren Rubias,Bailando sin salir de casa,38,239320,False,0.619,0.95,9,-5.294,0,0.0874,0.00552,0.0169,0.188,0.872,128.129,4,spanish
4248,1AMkWDuLk5O4pVaYOy9AlM,Mansfield.TYA,Monument ordinaire,La montagne magique,24,260720,False,0.492,0.452,1,-10.838,1,0.0403,0.00754,0.906,0.187,0.0596,121.034,4,synth-pop
4249,5f7Rqj2U2OUhzLuRgQUcNz,Roni Size;Reprazent,New Forms,Mad Cat,13,295906,False,0.434,0.989,1,-7.275,1,0.0898,0.018,0.319,0.188,0.605,169.674,4,breakbeat
4250,4Gjg1gNghCaHMuiTT52Zzj,Tá Na Mente;Vitinho,Fato Consumado / Quem Muito Quer Nada Tem (Ao Vivo),Fato Consumado / Quem Muito Quer Nada Tem - Ao Vivo,50,247078,False,0.421,0.734,7,-5.259,1,0.0475,0.579,0.0,0.919,0.711,76.937,4,pagode
4251,3D1PuFi2U8lmtdWRZcCz1f,AJJ,Good Luck Everybody,Body Terror Song,58,157600,False,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,acoustic
4252,1BuUtMcQoplYtoiRUTLWTa,NJ,PANIPAALI,PANIPAALI,24,220400,False,0.86,0.697,8,-6.976,0,0.175,0.419,0.000164,0.0719,0.726,150.085,4,malay
4253,1u7kQUb3lQcpHaYRfia13A,Billy Joel,Storm Front,And So It Goes,53,217573,False,0.433,0.0871,0,-14.532,1,0.0341,0.91,1.98e-05,0.113,0.336,135.498,4,piano
4254,4VmgXxoTyo1RjJXFK8Ed6g,Just Kiddin;Camden Cox,Night Drive Autumn/Winter 2022/23,Stay The Night - Re-Edit,0,166852,False,0.783,0.799,5,-4.58,0,0.0343,0.276,0.0941,0.0756,0.492,123.005,4,groove
4255,0e6bjyrgubvP6na84PURkT,Poshlaya Molly,8 способов как бросить…,Паки пуси,49,143496,True,0.591,0.637,8,-11.746,0,0.0522,0.00335,0.0,0.353,0.639,134.01,4,electronic
4256,565cVZONhoMyBkpDX9lywB,Julio Martel;Alfredo De Angelis,La Pastora,La Pastora - Remasterizado,21,191973,False,0.63,0.199,0,-10.883,1,0.0523,0.977,0.608,0.146,0.692,123.387,4,tango
4257,2sk9UAdAMp6jYy5EpR1DXt,Matt Braunger,Big Dumb Animal,Mall Therapist,20,160826,False,0.69,0.678,4,-10.954,1,0.934,0.816,0.0,0.772,0.585,110.268,5,comedy
4258,6TxzAXAFycVfsve3xUXRyw,Edgardo Donato,1938-1942,La Melodía del Corazón,18,197306,False,0.576,0.303,2,-10.595,0,0.0373,0.971,0.103,0.125,0.521,128.381,4,tango
4259,1VwgdtybZg3JPYvBBfacKd,Luke Abbott,Modern Driveway,Ovals,10,183169,False,0.423,0.206,2,-23.209,0,0.0345,0.936,0.947,0.1,0.0369,95.805,3,idm
4260,4N0TO4VfONQDwynV2khBL1,Sidhu Moose Wala;Afsana Khan,Unfuckwithable (Bonus Track from Moosetape),Unfuckwithable (Bonus Track from Moosetape),59,283636,False,0.713,0.747,4,-4.492,0,0.128,0.117,5.51e-06,0.451,0.711,88.058,4,hip-hop
4261,1e806Bcl0zWAr4Q3YhaMJD,Tube & Berger;Goatchy;Frank Sonic,The Future,The Future,53,211371,False,0.759,0.603,1,-9.085,0,0.044,0.0668,0.237,0.656,0.544,123.033,4,techno
4262,4ofmSKnAYj295dE0klRGQx,Jay Chou,11月的蕭邦,浪漫手機,50,238400,False,0.565,0.504,10,-8.324,1,0.0325,0.656,0.000189,0.117,0.378,170.025,4,mandopop
4263,0pW4iiqD5lr2c9FwDtmGCG,Ricardo Ceratto,Los Autenticos Exitos De,Que Mas Da,40,169666,False,0.792,0.435,3,-12.242,1,0.0469,0.531,0.0,0.126,0.963,100.197,4,rock-n-roll
4264,2ZSaFJce7lMuLOQEKaKVoc,AKB48,ジワるDAYS Type C,ジワるDAYS,18,293813,False,0.362,0.898,7,-1.34,1,0.0434,0.318,0.0,0.367,0.46,172.959,4,j-idol
4265,54eZmuggBFJbV7k248bTTt,America;George Martin,America,A Horse with No Name,76,252239,False,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4,folk
4266,1G09oEhz0Tye3xnYYFtvM7,KDrew;DEELYLE,Prism,Prism,48,165882,False,0.561,0.847,3,-5.028,0,0.0589,0.361,0.00389,0.126,0.399,169.869,4,dubstep
4267,5vIcQqiYz1aONkqntTAUTl,Kunal Ganjawala;Richa Sharma,Singham,Maula Maula,58,244368,False,0.494,0.716,11,-6.816,1,0.0675,0.377,6.03e-06,0.0839,0.532,89.479,4,pop-film
4268,1XxsMbZekPkQoqibJzHaKx,Vybz Kartel;Christopher Birch,"Producers Choice, Vol.3 (Feat. Christopher Birch)",Jah Love We,20,247065,True,0.591,0.731,9,-3.62,1,0.0463,0.0173,0.0,0.212,0.522,94.048,4,j-dance
4269,5ckwwuTYWo41EfBxwVh4PV,neguse.,「ハッピーな暮らし」,最愛,39,193226,False,0.426,0.851,11,-3.528,1,0.0577,0.0985,0.0,0.661,0.756,183.876,4,j-pop
4270,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,alt-rock
4271,398JczUcCEdcGOW1fY2etR,Azucar Negra,Cumbias Dinamiteras,Mi Cucu (My Toot Toot),38,236026,False,0.829,0.896,7,-3.847,1,0.0526,0.47,0.000925,0.0664,0.956,104.952,4,salsa
4272,5LRnKVQjcqslU5QV3RB7TG,Anurag Vashisht,Tum,Tum,57,178604,False,0.454,0.463,4,-6.057,1,0.0323,0.854,0.0,0.106,0.214,171.826,4,indian
4273,3BgDOvuTSCBzAMexFcI5rg,Luan Pereira,Do Mato pro Mundo,Do Mato pro Mundo,55,193116,False,0.477,0.857,0,-4.009,1,0.0734,0.559,2.91e-06,0.233,0.558,158.016,4,sertanejo
4274,0uqywpeHthwmYJb8VQvDU2,Model 500,Submerge Vol.1:Detroit Techno,No U.F.Os (inst.),14,418666,False,0.792,0.808,1,-15.038,1,0.0959,8.22e-05,0.601,0.14,0.922,125.0,4,detroit-techno
4275,0i4JQCrcRUz8GGcU1pxLUo,Die 3 Besoffskis,Aus 30 Jahren 3 Besoffskis,Country Roads,23,181293,False,0.382,0.992,7,-2.756,1,0.129,0.202,0.0,0.324,0.655,113.163,4,party
4276,65QQ7BX2f45PrU1EF3DLu4,KiLLATK;Popek,Hijacked FM Station,Hijacked FM Station,35,328000,False,0.537,0.977,1,-6.946,1,0.047,5.18e-05,0.646,0.0848,0.0663,180.036,4,trance
4277,10esld81LEYoPMKGzHsXm3,Chad Daniels,Busy Being Awesome,The Gross Pillow,23,208080,True,0.537,0.783,2,-9.198,1,0.948,0.728,0.0,0.899,0.405,88.473,3,comedy
4278,6Za3190Sbw39BBC77WSS1C,Natti Natasha;Ozuna,Criminal,Criminal,75,232549,False,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,4,reggae
4279,5ptYpv8z1HK7hWOswwVrsY,Abel Pintos,El Amor en Mi Vida,Abrazándonos,44,225798,False,0.694,0.611,0,-7.158,1,0.0355,0.574,0.0,0.11,0.62,114.917,4,folk
4280,2xEKhZ6l5sAyIQqQYzVwvU,The Kiboomers,Top 30 Baby Songs,Pat-a-Cake Pat-a-Cake,39,67000,False,0.854,0.4,10,-6.511,1,0.042,0.646,3.12e-05,0.0768,0.854,84.904,4,children
4281,4qQeZxkEruWOmxgkk7yz2O,Afrojack;David Guetta;Ester Dean,Queda poco para la PAES,Another Life,0,208689,False,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4,electro
4282,7qYmYGsbl6GSwtvtCESGRe,Hacken Lee,李克勤精選到無朋友,月半小夜曲,42,291600,False,0.515,0.427,7,-9.732,0,0.0277,0.777,6.09e-05,0.185,0.25,80.205,4,cantopop
4283,2J6W9Cbb7ycOvPArxEoheU,Dean Martin,Christmas Best Hits 2022,"Let It Snow, Let It Snow, Let It Snow - Remastered",0,121026,False,0.446,0.214,1,-15.215,1,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4,jazz
4284,7soFqD1nuVVsc5MOvo13Ad,Ana Mena;CNCO,Index,Ahora Lloras Tú (feat. CNCO),53,207000,False,0.718,0.9,7,-4.31,0,0.0549,0.016,0.000171,0.0572,0.766,115.982,4,spanish
4285,7izqZuO3Z4Hh4pvL17tmk4,Ellie Goulding;Big Sean,Mega Hits Autumn/Fall 2022,Easy Lover,5,215937,False,0.675,0.817,5,-3.789,0,0.0497,0.00711,0.0,0.0839,0.446,105.964,4,dance
4286,7hyAAjHZaDWSPDzlUYNUIa,Goldmund,The Malady Of Elegance,Threnody,57,281120,False,0.217,0.00572,2,-30.767,1,0.0394,0.989,0.925,0.109,0.174,85.279,4,ambient
4287,7EkEG47RFRjxbpSafL0Ufp,York;Sin Plomo;Janet Taylor;JJ Flores,"Swanky Club House, Vol. 1",It's You - JJ Flores Remix Extended,0,382187,False,0.748,0.939,8,-5.23,1,0.0472,0.0607,0.31,0.0891,0.398,126.984,4,progressive-house
4288,2bsyecmZCgdlsCZ3sWVZ99,Nicky Romero,Toulouse (Bobby Anthony Vocal Mix),Toulouse - Bobby Anthony Vocal Mix,52,178124,False,0.642,0.834,5,-5.529,0,0.269,0.328,0.0,0.509,0.606,127.881,4,progressive-house
4289,78vv48Ic6syaE6kWqDGY47,Catie Turner,i luv him.,i luv him.,59,225823,False,0.647,0.176,0,-9.501,1,0.0751,0.854,0.0,0.199,0.441,122.795,4,singer-songwriter
4290,5uckUrZoacplbYW3XvlKVF,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,感情電車,20,304840,False,0.511,0.877,8,-3.264,1,0.0322,0.0594,0.000906,0.0257,0.725,174.974,4,j-idol
4291,1NFeTpNJR8TDP4UzpAix6X,Blind Melon,Hits Pop Rock 90's,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,blues
4292,44pQkjzXqfR233FcSySvqu,Dimatik;Zareh Kan;Blackjack,Bulgarian 2020,Bulgarian 2020,41,156521,False,0.728,0.941,0,-4.191,1,0.0778,0.00888,0.646,0.112,0.636,138.006,4,hardstyle
4293,7o68KX6XyCS9lydBTH6TCP,George Jones,Best Of,White Lightning - Single Version,52,165453,False,0.583,0.8,10,-9.689,1,0.0909,0.706,0.0,0.122,0.958,74.056,4,honky-tonk
4294,2diNjYDYu3BhouRuKoStiB,Alesana,Confessions,Catharsis,25,436387,False,0.512,0.979,1,-3.081,0,0.118,0.00172,0.000746,0.101,0.146,104.997,4,metalcore
4295,3xyr2xfbSZiZWWGsjLyMFh,Claire Rosinkranz,6 Of A Billion,Hotel,66,134781,False,0.856,0.656,5,-6.475,1,0.0752,0.484,0.0,0.559,0.949,133.927,4,indie-pop
4296,4U5KYGvHlGbeUUNL6ADWjd,André Rieu;Johann Strauss Orchestra,100 Greatest Moments,"The Second Waltz, Op. 99a",55,221706,False,0.242,0.295,0,-10.751,0,0.0319,0.919,0.899,0.107,0.467,186.669,3,opera
4297,3JvKfv6T31zO0ini8iNItO,Tom Odell,Long Way Down (Deluxe),Another Love,93,244360,True,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,pop
4298,24qhW8fqWyrMHqkBfM2HPk,YUNGBLUD,the underrated youth,hope for the underrated youth,55,240906,True,0.225,0.774,11,-3.18,0,0.0483,0.0222,0.0,0.111,0.167,157.525,4,british
